Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
11,https://www.digikey.com/Photos/Coto%20Tech%20Photos/COTOMOS.JPG,Electromechanical Components,Relays,Solid State Relays,C326STR,SSR RELAY SPST-NO 1.6A 0-40V,"COTO TECHNOLOGY, INC.",Reel,Lead time,14 Weeks,,1,1,,"{""Mounting Type"":"" Surface Mount"","" Circuit"":"" SPST-NO (1 Form A) x 2"","" Output Type"":"" AC"","" DC"","" Voltage - Input"":"" 137VDC"","" Voltage - Load"":"" 0V ~ 40V"","" Load Current"":"" 16A"","" On-State Resistance (Max)"":"" 85 mOhms"","" Termination Style"":"" Gull Wing"","" Package / Case"":"" 8-SOP (0173"""","" 440mm Width)"","" Supplier Device Package"":"" 8-SOP"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 2  (1 Year)"","" Standard Package"":"" 1"","" Other Names"":"" 306-1450-6}",Yes,EAR99,85364100,https://www.cotorelay.com/wp-content/uploads/2014/10/c226s_c326s_mosfet_relay_datasheet.pdf,,"CotoMOS High-Voltage, High-Current Relays"
12,https://www.digikey.com/Photos/Coto%20Tech%20Photos/COTOMOS%20CS13.JPG,Electromechanical Components,Relays,Solid State Relays,CS128,SSR RELAY SPST-NO 4.5A 0-40V,"COTO TECHNOLOGY, INC.",Tube,Lead time,14 Weeks,,50,50,,"{""Mounting Type"":"" Surface Mount"","" Circuit"":"" SPST-NO (1 Form A)"","" Output Type"":"" AC"","" DC"","" Voltage - Input"":"" 137VDC"","" Voltage - Load"":"" 0V ~ 40V"","" Load Current"":"" 45A"","" On-State Resistance (Max)"":"" 50 mOhms"","" Termination Style"":"" Gull Wing"","" Package / Case"":"" 6-SMD (0300"""","" 762mm)"","" Supplier Device Package"":"" 6-SMD"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 2  (1 Year)"","" Standard Package"":"" 50"","" Other Names"":"" 306-1385-5}",Yes,EAR99,85364100,https://www.cotorelay.com/wp-content/uploads/2014/10/CotoMOS-CT128-CS128.pdf,,"CotoMOS High-Voltage, High-Current Relays"
13,https://www.digikey.com/Photos/Coto%20Tech%20Photos/COTOMOS%20CS13.JPG,Electromechanical Components,Relays,Solid State Relays,CS136,SSR RELAY SPST-NO 2.5A 0-60V,"COTO TECHNOLOGY, INC.",Tube,Lead time,14 Weeks,,50,50,,"{""Mounting Type"":"" Surface Mount"","" Circuit"":"" SPST-NO (1 Form A)"","" Output Type"":"" AC"","" DC"","" Voltage - Input"":"" 137VDC"","" Voltage - Load"":"" 0V ~ 60V"","" Load Current"":"" 25A"","" On-State Resistance (Max)"":"" 140 mOhms"","" Termination Style"":"" Gull Wing"","" Package / Case"":"" 6-SMD (0300"""","" 762mm)"","" Supplier Device Package"":"" 6-SMD"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 2  (1 Year)"","" Standard Package"":"" 50"","" Other Names"":"" 306-1365}",Yes,EAR99,85364100,https://www.cotorelay.com/wp-content/uploads/2014/10/ct136_cs136_mosfet_relay_datasheet.pdf,,"CotoMOS High-Voltage, High-Current Relays"
14,https://www.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,Electromechanical Components,Relays,Solid State Relays,CT326,SSR RELAY SPST-NO 2A 0-40V,"COTO TECHNOLOGY, INC.",Tube,Lead time,14 Weeks,,45,45,,"{""Mounting Type"":"" Through Hole"","" Circuit"":"" SPST-NO (1 Form A) x 2"","" Output Type"":"" AC"","" DC"","" Voltage - Input"":"" 137VDC"","" Voltage - Load"":"" 0V ~ 40V"","" Load Current"":"" 2A"","" On-State Resistance (Max)"":"" 500 mOhms"","" Termination Style"":"" PC Pin"","" Package / Case"":"" 8-DIP (0300"""","" 762mm)"","" Supplier Device Package"":"" 8-DIP"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 2  (1 Year)"","" Standard Package"":"" 45"","" Other Names"":"" 306-1342}",Yes,EAR99,85364100,https://www.cotorelay.com/wp-content/uploads/2014/10/ct326_cs326_mosfet_relay_datasheet.pdf,,"CotoMOS High-Voltage, High-Current Relays"
15,https://www.digikey.com/Photos/Coto%20Tech%20Photos/CSA17.jpg,Electromechanical Components,Relays,Solid State Relays,CS326,SSR RELAY SPST-NO 2A 0-40V,"COTO TECHNOLOGY, INC.",Tube,Lead time,14 Weeks,,45,45,,"{""Mounting Type"":"" Surface Mount"","" Circuit"":"" SPST-NO (1 Form A) x 2"","" Output Type"":"" AC"","" DC"","" Voltage - Input"":"" 137VDC"","" Voltage - Load"":"" 0V ~ 40V"","" Load Current"":"" 2A"","" On-State Resistance (Max)"":"" 500 mOhms"","" Termination Style"":"" Gull Wing"","" Package / Case"":"" 8-SMD (0300"""","" 762mm)"","" Supplier Device Package"":"" 8-SMD"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 2  (1 Year)"","" Standard Package"":"" 45"","" Other Names"":"" 306-1341}",Yes,EAR99,85364100,https://www.cotorelay.com/wp-content/uploads/2014/10/ct326_cs326_mosfet_relay_datasheet.pdf,,"CotoMOS High-Voltage, High-Current Relays"
16,https://www.digikey.com/Photos/Coto%20Tech%20Photos/COTOMOS%20C2.JPG,Electromechanical Components,Relays,Solid State Relays,C234S,SSR RELAY SPST-NO 180MA 0-200V,"COTO TECHNOLOGY, INC.",Tube,Lead time,14 Weeks,,100,100,,"{""Mounting Type"":"" Surface Mount"","" Circuit"":"" SPST-NO (1 Form A)"","" Output Type"":"" AC"","" DC"","" Voltage - Input"":"" 137VDC"","" Voltage - Load"":"" 0V ~ 200V"","" Load Current"":"" 180mA"","" On-State Resistance (Max)"":"" 8 Ohms"","" Termination Style"":"" Gull Wing"","" Package / Case"":"" 4-SOP (0173"""","" 440mm)"","" Supplier Device Package"":"" 4-SOP"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 2  (1 Year)"","" Standard Package"":"" 100"","" Other Names"":"" 306-1313}",Yes,EAR99,85364100,https://www.cotorelay.com/wp-content/uploads/2014/10/c230s_c330s_mosfet_relay_datasheet1.pdf,,"CotoMOS High-Voltage, High-Current Relays"
17,"https://www.digikey.com/photos/Coto%20Tech%20Photos/9007-12-00,40,50,%209007-05-00,01,11,40.JPG",Electromechanical Components,Relays,Reed Relays,9007-12-00,RELAY REED SPST 500MA 12V,"COTO TECHNOLOGY, INC.",Tube,Lead time,30 Weeks,,25,25,,"{""Mounting Type"":"" Through Hole"","" Coil Voltage"":"" 12VDC"","" Contact Form"":"" SPST-NO (1 Form A)"","" Contact Rating (Current)"":"" 500mA"","" Switching Voltage"":"" 200VAC"","" 200VDC - Max"","" Coil Current"":"" 12mA"","" Coil Type"":"" Non Latching"","" Features"":"" -"","" Termination Style"":"" PC Pin"","" Seal Rating"":"" -"","" Must Operate Voltage"":"" 9 VDC"","" Must Release Voltage"":"" 1 VDC"","" Operate Time"":"" 05ms"","" Release Time"":"" 02ms"","" Operating Temperature"":"" -20C ~ 85C"","" Contact Material"":"" -"","" Coil Resistance"":"" 1 kOhms"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 25"","" Other Names"":"" 306-1064}",Yes,EAR99,85364100,https://www.cotorelay.com/wp-content/uploads/2014/09/9007_series_reed_relay_datasheet.pdf,,
18,https://www.digikey.com/Photos/Coto%20Tech%20Photos/COTOMOS%20C2.JPG,Electromechanical Components,Relays,Solid State Relays,C238S,SSR RELAY SPST-NO 70MA 0-600V,"COTO TECHNOLOGY, INC.",Tube,Lead time,14 Weeks,,100,100,,"{""Mounting Type"":"" Surface Mount"","" Circuit"":"" SPST-NO (1 Form A)"","" Output Type"":"" AC"","" DC"","" Voltage - Input"":"" 117VDC"","" Voltage - Load"":"" 0V ~ 600V"","" Load Current"":"" 70mA"","" On-State Resistance (Max)"":"" 60 Ohms"","" Termination Style"":"" Gull Wing"","" Package / Case"":"" 4-SOP (0173"""","" 440mm)"","" Supplier Device Package"":"" 4-SOP"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 2  (1 Year)"","" Standard Package"":"" 100"","" Other Names"":"" 306-1319}",Yes,EAR99,85364100,https://www.cotorelay.com/wp-content/uploads/2016/08/CotoMOS-C238S-A-C338S-A-July2016.pdf,,"CotoMOS High-Voltage, High-Current Relays"
19,https://www.digikey.com/Photos/Coto%20Tech%20Photos/COTOMOS%20CS13.JPG,Electromechanical Components,Relays,Solid State Relays,CS128TR,SSR RELAY SPST-NO 4.5A 0-40V,"COTO TECHNOLOGY, INC.",Tape and Reel,Lead time,14 Weeks,,"1,000","1,000",,"{""Mounting Type"":"" Surface Mount"","" Circuit"":"" SPST-NO (1 Form A)"","" Output Type"":"" AC"","" DC"","" Voltage - Input"":"" 137VDC"","" Voltage - Load"":"" 0V ~ 40V"","" Load Current"":"" 45A"","" On-State Resistance (Max)"":"" 50 mOhms"","" Termination Style"":"" Gull Wing"","" Package / Case"":"" 6-SMD (0300"""","" 762mm)"","" Supplier Device Package"":"" 6-SMD"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 2  (1 Year)"","" Standard Package"":"" 1"",""000"","" Other Names"":"" 306-1416-2}",Yes,EAR99,85364100,https://www.cotorelay.com/wp-content/uploads/2014/10/CotoMOS-CT128-CS128.pdf,,"CotoMOS High-Voltage, High-Current Relays"
20,https://www.digikey.com/Photos/Coto%20Tech%20Photos/COTOMOS%20CS13.JPG,Electromechanical Components,Relays,Solid State Relays,CS147,SSR RELAY SPST-NO 2A 0-80V,"COTO TECHNOLOGY, INC.",Tube,Lead time,14 Weeks,,50,50,,"{""Mounting Type"":"" Surface Mount"","" Circuit"":"" SPST-NO (1 Form A)"","" Output Type"":"" AC"","" DC"","" Voltage - Input"":"" 137VDC"","" Voltage - Load"":"" 0V ~ 80V"","" Load Current"":"" 2A"","" On-State Resistance (Max)"":"" 160 mOhms"","" Termination Style"":"" Gull Wing"","" Package / Case"":"" 6-SMD (0300"""","" 762mm)"","" Supplier Device Package"":"" 6-SMD"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 2  (1 Year)"","" Standard Package"":"" 50"","" Other Names"":"" 306-1359}",Yes,EAR99,85364100,https://www.cotorelay.com/wp-content/uploads/2014/10/ct147_cs147_mosfet_relay_datasheet.pdf,,"CotoMOS High-Voltage, High-Current Relays"
21,https://www.digikey.com/Photos/Coto%20Tech%20Photos/COTOMOS.JPG,Electromechanical Components,Relays,Solid State Relays,C334S,SSR RELAY SPST-NO 160MA 0-200V,"COTO TECHNOLOGY, INC.",Tube,Lead time,14 Weeks,,50,50,,"{""Mounting Type"":"" Surface Mount"","" Circuit"":"" SPST-NO (1 Form A) x 2"","" Output Type"":"" AC"","" DC"","" Voltage - Input"":"" 137VDC"","" Voltage - Load"":"" 0V ~ 200V"","" Load Current"":"" 160mA"","" On-State Resistance (Max)"":"" 8 Ohms"","" Termination Style"":"" Gull Wing"","" Package / Case"":"" 8-SOP (0173"""","" 440mm Width)"","" Supplier Device Package"":"" 8-SOP"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 2  (1 Year)"","" Standard Package"":"" 50"","" Other Names"":"" 306-1312}",Yes,EAR99,85364100,https://www.cotorelay.com/wp-content/uploads/2014/10/c230s_c330s_mosfet_relay_datasheet1.pdf,,"CotoMOS High-Voltage, High-Current Relays"
22,"https://www.digikey.com/photos/Coto%20Tech%20Photos/9007-12-00,40,50,%209007-05-00,01,11,40.JPG",Electromechanical Components,Relays,Reed Relays,9007-05-00,RELAY REED SPST 500MA 5V,"COTO TECHNOLOGY, INC.",Tube,Lead time,30 Weeks,,25,25,,"{""Mounting Type"":"" Through Hole"","" Coil Voltage"":"" 5VDC"","" Contact Form"":"" SPST-NO (1 Form A)"","" Contact Rating (Current)"":"" 500mA"","" Switching Voltage"":"" 200VAC"","" 200VDC - Max"","" Coil Current"":"" 10mA"","" Coil Type"":"" Non Latching"","" Features"":"" -"","" Termination Style"":"" PC Pin"","" Seal Rating"":"" -"","" Must Operate Voltage"":"" 375 VDC"","" Must Release Voltage"":"" 04 VDC"","" Operate Time"":"" 05ms"","" Release Time"":"" 02ms"","" Operating Temperature"":"" -20C ~ 85C"","" Contact Material"":"" -"","" Coil Resistance"":"" 500 Ohms"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 25"","" Other Names"":"" 306-1062}",Yes,EAR99,85364100,https://www.cotorelay.com/wp-content/uploads/2014/09/9007_series_reed_relay_datasheet.pdf,,
23,https://www.digikey.com/Photos/Coto%20Tech%20Photos/COTOMOS.JPG,Electromechanical Components,Relays,Solid State Relays,C338S,SSR RELAY SPST-NO 60MA 0-600V,"COTO TECHNOLOGY, INC.",Tube,Lead time,14 Weeks,,50,50,,"{""Mounting Type"":"" Surface Mount"","" Circuit"":"" SPST-NO (1 Form A) x 2"","" Output Type"":"" AC"","" DC"","" Voltage - Input"":"" 117VDC"","" Voltage - Load"":"" 0V ~ 600V"","" Load Current"":"" 60mA"","" On-State Resistance (Max)"":"" 60 Ohms"","" Termination Style"":"" Gull Wing"","" Package / Case"":"" 8-SOP (0173"""","" 440mm Width)"","" Supplier Device Package"":"" 8-SOP"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 2  (1 Year)"","" Standard Package"":"" 50"","" Other Names"":"" 306-1318}",Yes,EAR99,85364100,https://www.cotorelay.com/wp-content/uploads/2016/08/CotoMOS-C238S-A-C338S-A-July2016.pdf,,"CotoMOS High-Voltage, High-Current Relays"
24,https://www.digikey.com/photos/Coto%20Tech%20Photos/9002%20SERIES.jpg,Electromechanical Components,Relays,High Frequency (RF) Relays,9002-05-00,RELAY RF SPST 500MA 5V,"COTO TECHNOLOGY, INC.",Tube,Lead time,26 Weeks,,25,25,,"{""Coil Type"":"" Non Latching"","" Coil Current"":"" 143mA"","" Coil Voltage"":"" 5VDC"","" Contact Form"":"" SPST-NO (1 Form A)"","" Contact Rating (Current)"":"" 500mA"","" Switching Voltage"":"" 200VAC"","" 200VDC - Max"","" Must Operate Voltage"":"" 375 VDC"","" Must Release Voltage"":"" 04 VDC"","" Operate Time"":"" 035ms"","" Release Time"":"" 01ms"","" Features"":"" -"","" Mounting Type"":"" Through Hole"","" Termination Style"":"" PC Pin"","" Operating Temperature"":"" -20C ~ 85C"","" Contact Material"":"" -"","" Coil Power"":"" -"","" Coil Resistance"":"" 350 Ohms"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 25"","" Other Names"":"" 306-1059}",Yes,EAR99,85364100,https://www.cotorelay.com/wp-content/uploads/2014/09/9000_series_reed_relay_datasheet.pdf,,
25,https://www.digikey.com/Photos/Coto%20Tech%20Photos/COTOMOS%20C2.JPG,Electromechanical Components,Relays,Solid State Relays,C234STR,SSR RELAY SPST-NO 180MA 0-200V,"COTO TECHNOLOGY, INC.",Tape and Reel,Lead time,14 Weeks,,"2,000","2,000",,"{""Mounting Type"":"" Surface Mount"","" Circuit"":"" SPST-NO (1 Form A)"","" Output Type"":"" AC"","" DC"","" Voltage - Input"":"" 137VDC"","" Voltage - Load"":"" 0V ~ 200V"","" Load Current"":"" 180mA"","" On-State Resistance (Max)"":"" 8 Ohms"","" Termination Style"":"" Gull Wing"","" Package / Case"":"" 4-SOP (0173"""","" 440mm)"","" Supplier Device Package"":"" 4-SOP"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 2  (1 Year)"","" Standard Package"":"" 2"",""000"","" Other Names"":"" 306-1446-2}",Yes,EAR99,85364100,https://www.cotorelay.com/wp-content/uploads/2014/10/c230s_c330s_mosfet_relay_datasheet1.pdf,,"CotoMOS High-Voltage, High-Current Relays"
