Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
11,https://www.digikey.com/photos/Mec%20Switches/15401.JPG,Electromechanical Components,Switches,PCB mount,15401,SWITCH PUSH 4PST 0.25A 120V,APEM (AN IDEC COMPANY),Tube,Lead time,33 Weeks,,100,100,,"{""Mounting Type"":"" Through Hole"","" Type"":"" Standard"","" Circuit"":"" 4PST-2NO/2NC"","" Switch Function"":"" On-Mom"","" Off-Mom"","" Current Rating (Amps)"":"" 250mA (AC)"","" Voltage Rating - AC"":"" 120V"","" Actuator Type"":"" Plunger for Cap"","" Color - Actuator/Cap"":"" Black"","" Illumination Type"","" Color"":"" -"","" Illumination Voltage (Nominal)"":"" -"","" Termination Style"":"" PC Pin"","" Ingress Protection"":"" IP54 - Dust Protected"","" Water Resistant"","" Features"":"" -"","" Panel Cutout Dimensions"":"" -"","" Operating Temperature"":"" -40C ~ 160C"","" Mechanical Life"":"" 10"",""000"",""000 Cycles"","" Electrical Life"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 679-1957""}",Yes,EAR99,85365090,https://www.apem.com/fr/img/cms/misc/brochures/MEC_ProductCatalogueno7.pdf,,
12,https://www.digikey.com/Photos/Mec%20Switches/2SS09-09.0.jpg,Electromechanical Components,Switches,Accessories,2SS09-09.0,5 SERIES 9MM EXTENDER,APEM (AN IDEC COMPANY),Bulk,Lead time,26 Weeks,,100,100,,"{""Accessory Type"":"" Switch Extender"","" For Use With/Related Products"":"" Multimec Series"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 2SS09090""}",Yes,EAR99,85365090,,,
13,https://www.digikey.com/Photos/Mec%20Switches/2SS09-06.0.jpg,Electromechanical Components,Switches,Accessories,2SS09-06.0,5 SERIES 6MM EXTENDER,APEM (AN IDEC COMPANY),Bulk,Lead time,26 Weeks,,100,100,,"{""Accessory Type"":"" Switch Extender"","" For Use With/Related Products"":"" Multimec Series"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 2SS09060""}",Yes,EAR99,85365090,,,
14,https://www.digikey.com/photos/Mec%20Switches/1631103.JPG,Electromechanical Components,Switches,Accessories,1631103,BEZEL SWITCH GRAY,APEM (AN IDEC COMPANY),Bag,Lead time,26 Weeks,,100,100,,"{""Accessory Type"":"" Switch Bezel"","" For Use With/Related Products"":"" Unimec Series"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 679-2007""}",Yes,EAR99,85365090,https://www.apem.com/us/index.php?controller=attachment&id_attachment=540,,
15,https://www.digikey.com/photos/Mec%20Switches/1692102.JPG,Electromechanical Components,Switches,Accessories,1692102,LED SWITCH GREEN,APEM (AN IDEC COMPANY),Bag,Lead time,26 Weeks,,100,100,,"{""Accessory Type"":"" LED"","" For Use With/Related Products"":"" Unimec Series"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 679-2024""}",Yes,EAR99,85365090,https://www.apem.com/us/index.php?controller=attachment&id_attachment=540,,
16,,Electromechanical Components,Switches,Accessories,3E-10.4,ACTUATOR FOR 3E SWITCH,APEM (AN IDEC COMPANY),Bulk,Lead time,33 Weeks,,100,100,,"{""RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" Q4965769""}",Yes,EAR99,85365090,,,
17,https://www.digikey.com/photos/Mec%20Switches/1692002.JPG,Electromechanical Components,Switches,Accessories,1692002,LED SWITCH GREEN,APEM (AN IDEC COMPANY),Bag,Lead time,26 Weeks,,100,100,,"{""Accessory Type"":"" LED"","" For Use With/Related Products"":"" Unimec Series"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 679-2022""}",Yes,EAR99,85365090,https://www.apem.com/us/index.php?controller=attachment&id_attachment=540,,
18,https://www.digikey.com/photos/Mec%20Switches/1631004.JPG,Electromechanical Components,Switches,Accessories,1631004,BEZEL SWITCH YELLOW,APEM (AN IDEC COMPANY),Bag,Lead time,26 Weeks,,100,100,,"{""Accessory Type"":"" Switch Bezel"","" For Use With/Related Products"":"" Unimec Series"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 679-1990""}",Yes,EAR99,85365090,https://www.apem.com/us/index.php?controller=attachment&id_attachment=540,,
19,,Electromechanical Components,Switches,PCB mount,15400,SWITCH PUSH 4PST 0.25A 120V,APEM (AN IDEC COMPANY),Bulk,Lead time,33 Weeks,,100,100,,"{""Mounting Type"":"" Through Hole"","" Type"":"" Standard"","" Circuit"":"" 4PST-2NO/2NC"","" Switch Function"":"" On-Mom"","" Off-Mom"","" Current Rating (Amps)"":"" 250mA (AC)"","" Voltage Rating - AC"":"" 120V"","" Actuator Type"":"" Plunger for Cap"","" Color - Actuator/Cap"":"" Yellow"","" Illumination Type"","" Color"":"" -"","" Illumination Voltage (Nominal)"":"" -"","" Termination Style"":"" PC Pin"","" Ingress Protection"":"" IP54 - Dust Protected"","" Water Resistant"","" Features"":"" -"","" Panel Cutout Dimensions"":"" -"","" Operating Temperature"":"" -40C ~ 160C"","" Mechanical Life"":"" 1"",""500"",""000 Cycles"","" Electrical Life"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" 15400AS""}",Yes,EAR99,85365090,,,
20,https://www.digikey.com/photos/Mec%20Switches/15451.JPG,Electromechanical Components,Switches,PCB mount,15451,SWITCH PUSH 4PST 0.25A 120V,APEM (AN IDEC COMPANY),Tube,Lead time,33 Weeks,,100,100,,"{""Mounting Type"":"" Through Hole"","" Type"":"" Standard"","" Circuit"":"" 4PST-2NO/2NC"","" Switch Function"":"" On-Off"","" Off-On"","" Current Rating (Amps)"":"" 250mA (AC)"","" Voltage Rating - AC"":"" 120V"","" Actuator Type"":"" Plunger for Cap"","" Color - Actuator/Cap"":"" Black"","" Illumination Type"","" Color"":"" -"","" Illumination Voltage (Nominal)"":"" -"","" Termination Style"":"" PC Pin"","" Ingress Protection"":"" IP54 - Dust Protected"","" Water Resistant"","" Features"":"" -"","" Panel Cutout Dimensions"":"" -"","" Operating Temperature"":"" -40C ~ 160C"","" Mechanical Life"":"" 5"",""000"",""000 Cycles"","" Electrical Life"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 679-1961""}",Yes,EAR99,85365090,https://www.apem.com/fr/img/cms/misc/brochures/MEC_ProductCatalogueno7.pdf,,
21,https://www.digikey.com/photos/Mec%20Switches/15452.JPG,Electromechanical Components,Switches,PCB mount,15452,SWITCH PUSH 4PST 0.25A 120V,APEM (AN IDEC COMPANY),Tube,Lead time,33 Weeks,,100,100,,"{""Mounting Type"":"" Through Hole"","" Type"":"" Standard"","" Circuit"":"" 4PST-2NO/2NC"","" Switch Function"":"" On-Off"","" Off-On"","" Current Rating (Amps)"":"" 250mA (AC)"","" Voltage Rating - AC"":"" 120V"","" Actuator Type"":"" Plunger for Cap"","" Color - Actuator/Cap"":"" Black"","" Illumination Type"","" Color"":"" -"","" Illumination Voltage (Nominal)"":"" -"","" Termination Style"":"" PC Pin"","" Ingress Protection"":"" IP54 - Dust Protected"","" Water Resistant"","" Features"":"" -"","" Panel Cutout Dimensions"":"" -"","" Operating Temperature"":"" -40C ~ 160C"","" Mechanical Life"":"" 5"",""000"",""000 Cycles"","" Electrical Life"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 679-1962""}",Yes,EAR99,85365090,https://www.apem.com/fr/img/cms/misc/brochures/MEC_ProductCatalogueno7.pdf,,
22,https://www.digikey.com/photos/Mec%20Switches/15402.JPG,Electromechanical Components,Switches,PCB mount,15402,SWITCH PUSH 4PST 0.25A 120V,APEM (AN IDEC COMPANY),Tube,Lead time,33 Weeks,,100,100,,"{""Mounting Type"":"" Through Hole"","" Type"":"" Standard"","" Circuit"":"" 4PST-2NO/2NC"","" Switch Function"":"" On-Mom"","" Off-Mom"","" Current Rating (Amps)"":"" 250mA (AC)"","" Voltage Rating - AC"":"" 120V"","" Actuator Type"":"" Plunger for Cap"","" Color - Actuator/Cap"":"" Black"","" Illumination Type"","" Color"":"" -"","" Illumination Voltage (Nominal)"":"" -"","" Termination Style"":"" PC Pin"","" Ingress Protection"":"" IP54 - Dust Protected"","" Water Resistant"","" Features"":"" -"","" Panel Cutout Dimensions"":"" -"","" Operating Temperature"":"" -40C ~ 160C"","" Mechanical Life"":"" 10"",""000"",""000 Cycles"","" Electrical Life"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 1540209""}",Yes,EAR99,85365090,https://www.apem.com/fr/img/cms/misc/brochures/MEC_ProductCatalogueno7.pdf,,
23,https://www.digikey.com/photos/Mec%20Switches/2K09.JPG,Electromechanical Components,Switches,Accessories,2K09,BEZEL SWITCH BLACK,APEM (AN IDEC COMPANY),Bag,Lead time,26 Weeks,,100,100,,"{""Accessory Type"":"" Switch Bezel"","" For Use With/Related Products"":"" Multimec Series"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 679-2200""}",Yes,EAR99,85365090,https://www.apem.com/fr/img/cms/misc/brochures/MEC_ProductCatalogueno7.pdf,,
24,https://www.digikey.com/photos/Mec%20Switches/2C09.JPG,Electromechanical Components,Switches,Accessories,2C09,BEZEL SWITCH BLACK,APEM (AN IDEC COMPANY),Bag,Lead time,26 Weeks,,100,100,,"{""Accessory Type"":"" Switch Bezel"","" For Use With/Related Products"":"" Multimec Series"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 679-2194""}",Yes,EAR99,85365090,,,
25,,Electromechanical Components,Switches,Accessories,1632708,MEC LENS RED,APEM (AN IDEC COMPANY),Tube,Lead time,26 Weeks,,100,100,,"{""Color"":"" Red"","" Shape"":"" Rectangular"","" (Select First"","" Then Apply Filters) Compatible Series"":"" MEC"","" Unimec"","" RoHS Status"":"" ROHS3 Compliant"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" Q8557759""}",Yes,EAR99,85365090,,,
26,https://www.digikey.com/photos/Mec%20Switches/1631009.JPG,Electromechanical Components,Switches,Accessories,1631009,BEZEL SWITCH BLACK,APEM (AN IDEC COMPANY),Bag,Lead time,26 Weeks,,100,100,,"{""Accessory Type"":"" Switch Bezel"","" For Use With/Related Products"":"" Unimec Series"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 679-1995""}",Yes,EAR99,85365090,https://www.apem.com/us/index.php?controller=attachment&id_attachment=540,,
27,https://www.digikey.com/Photos/Mec%20Switches/1ZB09XD136.JPG,Electromechanical Components,Switches,Accessories,1ZB09D13606,CAP TACTILE 1/4 RING BLACK,APEM (AN IDEC COMPANY),Tray,Lead time,26 Weeks,,100,100,,"{""Switch Type"":"" Tactile"","" Shape"":"" 1/4 Ring"","" Color"":"" Black"","" Illumination"":"" Non-Illuminated"","" For Use With/Related Products"":"" Multimec Series"","" Mounting Type"":"" Snap Fit"","" Size"":"" 2200mm L x 900mm W x 500mm H"","" Features"":"" Arrow Legend"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 1ZB09136""}",Yes,EAR99,85365090,https://www.apem.com/int/index.php?controller=attachment&id_attachment=501,,MEC - Navigation Solutions
28,https://www.digikey.com/photos/Mec%20Switches/2C04.JPG,Electromechanical Components,Switches,Accessories,2C04,BEZEL SWITCH YELLOW,APEM (AN IDEC COMPANY),Bag,Lead time,26 Weeks,,100,100,,"{""Accessory Type"":"" Switch Bezel"","" For Use With/Related Products"":"" Multimec Series"","" RoHS Status"":"" ROHS3 Compliant"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 679-2191""}",Yes,EAR99,85365090,,,
29,https://www.digikey.com/photos/Mec%20Switches/2S09-08.0.JPG,Electromechanical Components,Switches,Accessories,2S09-08.0,EXTENDER SWITCH 8MM HEIGHT,APEM (AN IDEC COMPANY),Bag,Lead time,26 Weeks,,100,100,,"{""Accessory Type"":"" Switch Extender"","" For Use With/Related Products"":"" Multimec Series"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 2S09080""}",Yes,EAR99,85365090,,,
30,https://www.digikey.com/photos/Mec%20Switches/3CSH9.JPG,Electromechanical Components,Switches,PCB mount,3CSH9R,SWITCH TACTILE SPST-NO 0.05A 24V,APEM (AN IDEC COMPANY),Tape and Reel,Lead time,33 Weeks,,500,500,,"{""Circuit"":"" SPST-NO"","" Switch Function"":"" Off-Mom"","" Contact Rating @ Voltage"":"" 005A @ 24VDC"","" Actuator Type"":"" Standard"","" Mounting Type"":"" Surface Mount"","" Actuator Height off PCB"","" Vertical"":"" 640mm"","" Actuator Length"","" Right Angle"":"" -"","" Actuator Orientation"":"" Top Actuated"","" Termination Style"":"" Gull Wing"","" Outline"":"" 1010mm x 1010mm"","" Illumination"":"" Non-Illuminated"","" Illumination Type"","" Color"":"" -"","" Illumination Voltage (Nominal)"":"" -"","" Operating Force"":"" 300gf"","" Ingress Protection"":"" IP67 - Dust Tight"","" Waterproof"","" Features"":"" Sealed - Flux Protection"","" Operating Temperature"":"" -40C ~ 160C"","" Actuator Material"":"" Polyphenylene Sulfide (PPS)"","" Switch Travel"":"" 100mm"","" Mechanical Life"":"" 10"",""000"",""000 Cycles"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 500"","" Other Names"":"" 3CSH9R-ND""}",Yes,EAR99,85365090,https://www.apem.com/us/index.php?controller=attachment&id_attachment=1409,,
31,https://www.digikey.com/photos/Mec%20Switches/2C34.JPG,Electromechanical Components,Switches,Accessories,2C34,BEZEL SWITCH MELON,APEM (AN IDEC COMPANY),Bag,Lead time,26 Weeks,,100,100,,"{""Accessory Type"":"" Switch Bezel"","" For Use With/Related Products"":"" Multimec Series"","" RoHS Status"":"" ROHS3 Compliant"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 679-2196""}",Yes,EAR99,85365090,,,
32,https://www.digikey.com/photos/Mec%20Switches/2C40.JPG,Electromechanical Components,Switches,Accessories,2C40,BEZEL SWITCH DUSTY BLUE,APEM (AN IDEC COMPANY),Bag,Lead time,26 Weeks,,100,100,,"{""Accessory Type"":"" Switch Bezel"","" For Use With/Related Products"":"" Multimec Series"","" RoHS Status"":"" ROHS3 Compliant"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 679-2197""}",Yes,EAR99,85365090,,,
33,https://www.digikey.com/photos/Mec%20Switches/1631007.JPG,Electromechanical Components,Switches,Accessories,1631007,BEZEL SWITCH ORANGE,APEM (AN IDEC COMPANY),Bag,Lead time,26 Weeks,,100,100,,"{""Accessory Type"":"" Switch Bezel"","" For Use With/Related Products"":"" Unimec Series"","" RoHS Status"":"" ROHS3 Compliant"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 679-1993""}",Yes,EAR99,85365090,https://www.apem.com/us/index.php?controller=attachment&id_attachment=540,,
34,https://www.digikey.com/photos/Mec%20Switches/3CSH9.JPG,Electromechanical Components,Switches,PCB mount,3CSH9R,SWITCH TACTILE SPST-NO 0.05A 24V,APEM (AN IDEC COMPANY),Tape,Lead time,33 Weeks,,1,1,,"{""Circuit"":"" SPST-NO"","" Switch Function"":"" Off-Mom"","" Contact Rating @ Voltage"":"" 005A @ 24VDC"","" Actuator Type"":"" Standard"","" Mounting Type"":"" Surface Mount"","" Actuator Height off PCB"","" Vertical"":"" 640mm"","" Actuator Length"","" Right Angle"":"" -"","" Actuator Orientation"":"" Top Actuated"","" Termination Style"":"" Gull Wing"","" Outline"":"" 1010mm x 1010mm"","" Illumination"":"" Non-Illuminated"","" Illumination Type"","" Color"":"" -"","" Illumination Voltage (Nominal)"":"" -"","" Operating Force"":"" 300gf"","" Ingress Protection"":"" IP67 - Dust Tight"","" Waterproof"","" Features"":"" Sealed - Flux Protection"","" Operating Temperature"":"" -40C ~ 160C"","" Actuator Material"":"" Polyphenylene Sulfide (PPS)"","" Switch Travel"":"" 100mm"","" Mechanical Life"":"" 10"",""000"",""000 Cycles"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 679-3889-1""}",Yes,EAR99,85365090,https://www.apem.com/us/index.php?controller=attachment&id_attachment=1409,,
35,https://www.digikey.com/photos/Mec%20Switches/3CSH9.JPG,Electromechanical Components,Switches,PCB mount,3CSH9R,SWITCH TACTILE SPST-NO 0.05A 24V,APEM (AN IDEC COMPANY),Reel,Lead time,33 Weeks,,1,1,,"{""Circuit"":"" SPST-NO"","" Switch Function"":"" Off-Mom"","" Contact Rating @ Voltage"":"" 005A @ 24VDC"","" Actuator Type"":"" Standard"","" Mounting Type"":"" Surface Mount"","" Actuator Height off PCB"","" Vertical"":"" 640mm"","" Actuator Length"","" Right Angle"":"" -"","" Actuator Orientation"":"" Top Actuated"","" Termination Style"":"" Gull Wing"","" Outline"":"" 1010mm x 1010mm"","" Illumination"":"" Non-Illuminated"","" Illumination Type"","" Color"":"" -"","" Illumination Voltage (Nominal)"":"" -"","" Operating Force"":"" 300gf"","" Ingress Protection"":"" IP67 - Dust Tight"","" Waterproof"","" Features"":"" Sealed - Flux Protection"","" Operating Temperature"":"" -40C ~ 160C"","" Actuator Material"":"" Polyphenylene Sulfide (PPS)"","" Switch Travel"":"" 100mm"","" Mechanical Life"":"" 10"",""000"",""000 Cycles"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 679-3889-6""}",Yes,EAR99,85365090,https://www.apem.com/us/index.php?controller=attachment&id_attachment=1409,,
36,https://www.digikey.com/Photos/Mec%20Switches/MFG_6CJ1NOPR.jpg,Electromechanical Components,Switches,PCB mount,6CJ1NOPR,SWITCH TACTILE SPST-NO 0.05A 24V,APEM (AN IDEC COMPANY),Tape and Reel,Lead time,33 Weeks,,500,500,,"{""Circuit"":"" SPST-NO"","" Switch Function"":"" Off-Mom"","" Contact Rating @ Voltage"":"" 005A @ 24VDC"","" Actuator Type"":"" Plunger for Cap"","" Mounting Type"":"" Surface Mount"","" Actuator Height off PCB"","" Vertical"":"" 250mm"","" Actuator Length"","" Right Angle"":"" -"","" Actuator Orientation"":"" Top Actuated"","" Termination Style"":"" J Lead"","" Outline"":"" 800mm x 800mm"","" Illumination"":"" Non-Illuminated"","" Illumination Type"","" Color"":"" -"","" Illumination Voltage (Nominal)"":"" -"","" Operating Force"":"" 370gf"","" Ingress Protection"":"" IP67 - Dust Tight"","" Waterproof"","" Operating Temperature"":"" -40C ~ 85C"","" Actuator Material"":"" Silicon Rubber"","" Switch Travel"":"" 030mm"","" Mechanical Life"":"" 3"",""000"",""000 Cycles"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 500"","" Other Names"":"" 679-3881-2""}",Yes,EAR99,85365090,,,Ultramec 6C Series Tactile Switch
