Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
283,,Wireless & Memory,"Memory Cards, Modules",FLASH,AP-MSD04GCA-2HTM,MEM CARD MICROSDHC 4GB CLS10 MLC,"APACER TECHNOLOGY, INC.",Tray,Lead time,12 Weeks,,1,1,,"{""Memory Type"":"" microSDHC"","" Memory Size"":"" 4GB"","" Speed"":"" Class 10"","" Technology"":"" MLC"","" Operating Temperature"":"" -25C ~ 85C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,https://industrial.apacer.com/upfiles/ADUpload/allshare/Industrial%20microSD%20H1-SL-20200227.pdf,,
284,,Wireless & Memory,"Memory Cards, Modules","Solid State Drives (SSDs), Hard Disk Drives (HDDs)",AP-UM001GR13CS-2T,USB DISK MODULE SLC 90D 1GB,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Size"":"" 1GB"","" Memory Type"":"" FLASH - NAND (SLC)"","" Form Factor"":"" Disk-On-Module"","" eUSB"","" Speed - Read"":"" 32MB/s"","" Speed - Write"":"" 19MB/s"","" Voltage - Supply"":"" 5V"","" Type"":"" -"","" Current - Max"":"" -"","" Operating Temperature"":"" 0C ~ 70C"","" Size / Dimension"":"" 2880mm x 2665mm x 1050mm"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,,,
285,,Wireless & Memory,"Memory Cards, Modules",FLASH,AP8GSDHC10U1-R,MEMORY CARD SDXC 8GB UHS,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Type"":"" SDXC"","" Memory Size"":"" 8GB"","" Speed"":"" Class 10"","" UHS Class 1"","" Technology"":"" -"","" Operating Temperature"":"" 0C ~ 70C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/Card/SD/NEW%20Commercial%20SD%203.0%20UHS-I%20SPEC_rev0.7%20-%20APXXXXSDHC10XX-X%20APXXXXSDXC10XX-X.pdf,,
286,,Wireless & Memory,"Memory Cards, Modules",DRAM,D42.13131S.001,DDR3 1333 2GB ECC SODIMM,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Type"":"" DDR3 SDRAM"","" Memory Size"":"" 2GB"","" Speed"":"" 1333Gb/s"","" Package / Case"":"" 204-SODIMM"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-D4213131S001""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/DRAM/D42.13131S.001%20DDR3%20ECC%20SODIMM%2010600-9%20256x8%202GB%20SA%20G.pdf,,
287,,Wireless & Memory,"Memory Cards, Modules",DRAM,78.B1GM3.4050B,DDR4 2133 4GB UDIMM,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Type"":"" DDR4 SDRAM"","" Memory Size"":"" 4GB"","" Speed"":"" 2133Gb/s"","" Package / Case"":"" 288-UDIMM"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-78B1GM34050B""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/DRAM/78.B1GM3.4050B%20DDR4%20DIMM%202133-15%20512x8%204GB%20SA%20HF.pdf,,
288,,Wireless & Memory,"Memory Cards, Modules",DRAM,78.B2GC8.4010C,DDR3 1066 4GB SO-DIMM,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Type"":"" DDR3 SDRAM"","" Memory Size"":"" 4GB"","" Speed"":"" 1066Gb/s"","" Package / Case"":"" 204-SODIMM"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-78B2GC84010C""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/DRAM/78.B2GC8.4010C%20DDR3%20SODIMM%208500-7%20256x8%204GB%20SA%20G.pdf,,
289,,Wireless & Memory,"Memory Cards, Modules",DRAM,78.B1GDJ.4010C,DDR3 1066 4GB UDIMM,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Type"":"" DDR3 SDRAM"","" Memory Size"":"" 4GB"","" Speed"":"" 1066Gb/s"","" Package / Case"":"" 240-UDIMM"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-78B1GDJ4010C""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/DRAM/78.B1GDJ.4010C%20DDR3%20DIMM%208500-7%20256x8%204GB%20SA.pdf,,
290,,Wireless & Memory,"Memory Cards, Modules",DRAM,78.B2GCJ.4010C,DDR3 1600 4GB SODIMM,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Type"":"" DDR3 SDRAM"","" Memory Size"":"" 4GB"","" Speed"":"" 16Gb/s"","" Package / Case"":"" 204-SODIMM"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-78B2GCJ4010C""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/DRAM/78.B2GCJ.4010C.pdf,,
291,,Wireless & Memory,"Memory Cards, Modules",DRAM,78.B1GDE.40F0C,DDR3 1333 VLP 4GB UDIMM,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Type"":"" DDR3 SDRAM"","" Memory Size"":"" 4GB"","" Speed"":"" 1333Gb/s"","" Package / Case"":"" 240-UDIMM"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-78B1GDE40F0C""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/DRAM/78.B1GDE.40F0C%20DDR3%20DIMM%2010600-9%20256x8%204GB%20SA-Q%20VLP.pdf,,
292,,Wireless & Memory,"Memory Cards, Modules",DRAM,75.A83E4.G030B,DDR3-1600 IND 2GB SODIMM,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Type"":"" DDR3 SDRAM"","" Memory Size"":"" 2GB"","" Speed"":"" 16Gb/s"","" Package / Case"":"" 204-SODIMM"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-75A83E4G030B""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/DRAM/75.A83E4.G030B%20DDR3%20SODIMM%2012800-11%20256x8%202GB%20SA-F%20Indus.%20HF.pdf,,
293,,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,AP16GAH155U,USB FLASH DRIVE 16GB USB 2.0/3.0,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Size"":"" 16GB"","" Memory Type"":"" -"","" Type"":"" USB 20"","" USB 30"","" Speed - Read"":"" -"","" Speed - Write"":"" -"","" Operating Temperature"":"" 0C ~ 60C"","" Size / Dimension"":"" 2430mm L x 1200mm W x 450mm H"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/USB/Drive/Consumer_USB3.0/Consumer_USB_AH155.pdf,,
294,,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,APHA512MR23CG-6T,USB FLASH DRV 512MB SLC USB 2.0,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Size"":"" 512MB"","" Memory Type"":"" FLASH - NAND (SLC)"","" Type"":"" USB 20"","" Speed - Read"":"" 31MB/s"","" Speed - Write"":"" 15MB/s"","" Operating Temperature"":"" 0C ~ 70C"","" Size / Dimension"":"" 5218mm L x 1800mm W x 850mm H"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/SPEC/USB/Drive/AH322_SLC&MLC_APHAxxxXX23XG-XXX_Spec_rev2.5.pdf,,
295,,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,APHA512MR13CG-6T,USB FLASH DRV 512MB SLC USB 2.0,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Size"":"" 512MB"","" Memory Type"":"" FLASH - NAND (SLC)"","" Type"":"" USB 20"","" Speed - Read"":"" 31MB/s"","" Speed - Write"":"" 15MB/s"","" Operating Temperature"":"" 0C ~ 70C"","" Size / Dimension"":"" 5360mm L x 1900mm W x 800mm H"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/SPEC/USB/Drive/AH321_SLC&MLC_APHAxxxXX13XG-XXX_Spec_rev2.5.pdf,,
296,,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,APHA512MT13EG-6T,USB FLASH DRV 512MB SLC USB 2.0,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Size"":"" 512MB"","" Memory Type"":"" FLASH - NAND (SLC)"","" Type"":"" USB 20"","" Speed - Read"":"" 31MB/s"","" Speed - Write"":"" 15MB/s"","" Operating Temperature"":"" -40C ~ 85C"","" Size / Dimension"":"" 5360mm L x 1900mm W x 800mm H"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/SPEC/USB/Drive/AH321_SLC&MLC_APHAxxxXX13XG-XXX_Spec_rev2.5.pdf,,
297,https://www.digikey.com/Photos/Apacer%20Photos/APHA064GAG0EG-1TM.jpg,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,APHA256MAG0EG-2T,USB FLASH DRV 256MB SLC 2.0/3.0,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Size"":"" 256MB"","" Memory Type"":"" FLASH - NAND (SLC)"","" Type"":"" USB 20"","" USB 30"","" Speed - Read"":"" 60MB/s"","" Speed - Write"":"" 10MB/s"","" Operating Temperature"":"" -40C ~ 85C"","" Size / Dimension"":"" 5900mm L x 1840mm W x 910mm H"","" Weight"":"" -"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 2 (1 Year)"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/USB/Drive/EH353/Industrial-USB_EH353.pdf,,
298,,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,APHA512MT23EG-6T,USB FLASH DRV 512MB SLC USB 2.0,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Size"":"" 512MB"","" Memory Type"":"" FLASH - NAND (SLC)"","" Type"":"" USB 20"","" Speed - Read"":"" 31MB/s"","" Speed - Write"":"" 15MB/s"","" Operating Temperature"":"" -40C ~ 70C"","" Size / Dimension"":"" 5218mm L x 1800mm W x 850mm H"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/SPEC/USB/Drive/AH322_SLC&MLC_APHAxxxXX23XG-XXX_Spec_rev2.5.pdf,,
299,https://www.digikey.com/Photos/Apacer%20Photos/APHA064GAG0EG-1TM.jpg,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,APHA512MAG0CG-2T,USB FLASH DRV 512MB SLC 2.0/3.0,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Size"":"" 512MB"","" Memory Type"":"" FLASH - NAND (SLC)"","" Type"":"" USB 20"","" USB 30"","" Speed - Read"":"" 60MB/s"","" Speed - Write"":"" 21MB/s"","" Operating Temperature"":"" 0C ~ 70C"","" Size / Dimension"":"" 5900mm L x 1840mm W x 910mm H"","" Weight"":"" -"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 2 (1 Year)"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/USB/Drive/EH353/Industrial-USB_EH353.pdf,,
300,,Wireless & Memory,"Memory Cards, Modules","Solid State Drives (SSDs), Hard Disk Drives (HDDs)",AP-UM001GR31CG-2MST,USB DISK MODULE SLC 90D MOUNTING,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Size"":"" 1GB"","" Memory Type"":"" FLASH - NAND (SLC)"","" Form Factor"":"" Disk-On-Module"","" eUSB"","" Speed - Read"":"" 32MB/s"","" Speed - Write"":"" 19MB/s"","" Voltage - Supply"":"" 5V"","" Type"":"" -"","" Current - Max"":"" -"","" Operating Temperature"":"" -40C ~ 85C"","" Size / Dimension"":"" 3680mm x 2650mm x 710mm"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,,,
301,,Wireless & Memory,"Memory Cards, Modules","Solid State Drives (SSDs), Hard Disk Drives (HDDs)",AP-UM001GR23CS-2NRT,USB DISK MODULE SLC 180D NON-REM,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Size"":"" 1GB"","" Memory Type"":"" FLASH - NAND (SLC)"","" Form Factor"":"" Disk-On-Module"","" eUSB"","" Speed - Read"":"" 32MB/s"","" Speed - Write"":"" 19MB/s"","" Voltage - Supply"":"" 5V"","" Type"":"" -"","" Current - Max"":"" -"","" Operating Temperature"":"" 0C ~ 70C"","" Size / Dimension"":"" 3730mm x 2665mm x 850mm"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,,,
302,"https://www.digikey.com/Photos/Apacer%20Photos/AP-ISDxxxCSx(A,B)-8T.JPG",Wireless & Memory,"Memory Cards, Modules",FLASH,AP-ISD256IS2B-8T,MEMORY CARD SD 256MB SLC,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Type"":"" SD"","" Memory Size"":"" 256MB"","" Speed"":"" -"","" Technology"":"" SLC"","" Operating Temperature"":"" -40C ~ 85C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 1582-1290""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/Card/SD/EDM_ISD.pdf,,
303,,Wireless & Memory,"Memory Cards, Modules","Solid State Drives (SSDs), Hard Disk Drives (HDDs)",AP-UM001GR31CG-2MSNRT,USB DISK MODULE SLC 90D MOUNTING,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Size"":"" 1GB"","" Memory Type"":"" FLASH - NAND (SLC)"","" Form Factor"":"" Disk-On-Module"","" eUSB"","" Speed - Read"":"" 32MB/s"","" Speed - Write"":"" 19MB/s"","" Voltage - Supply"":"" 5V"","" Type"":"" -"","" Current - Max"":"" -"","" Operating Temperature"":"" -40C ~ 85C"","" Size / Dimension"":"" 3680mm x 2650mm x 710mm"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,,,
304,,Wireless & Memory,"Memory Cards, Modules","Solid State Drives (SSDs), Hard Disk Drives (HDDs)",AP-UM001GR23CS-2T,USB DISK MODULE SLC 180D 1GB,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Size"":"" 1GB"","" Memory Type"":"" FLASH - NAND (SLC)"","" Form Factor"":"" Disk-On-Module"","" eUSB"","" Speed - Read"":"" 32MB/s"","" Speed - Write"":"" 19MB/s"","" Voltage - Supply"":"" 5V"","" Type"":"" -"","" Current - Max"":"" -"","" Operating Temperature"":"" 0C ~ 70C"","" Size / Dimension"":"" 3730mm x 2665mm x 850mm"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,,,
305,,Wireless & Memory,"Memory Cards, Modules",FLASH,AP-MSD04GIA-1GTM,MEMORY CARD MICROSDHC 4GB MLC,"APACER TECHNOLOGY, INC.",Tray,Lead time,12 Weeks,,1,1,,"{""Memory Type"":"" microSDHC"","" Memory Size"":"" 4GB"","" Speed"":"" -"","" Technology"":"" MLC"","" Operating Temperature"":"" -40C ~ 85C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 86MCG108C0BB""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/Card/microSD/microSDHC%20H1-M/Updated%20Datasheets%20for%20online%20posting/Industrial-microSDHC_H1-M_20151216.pdf,,
306,,Wireless & Memory,"Memory Cards, Modules",FLASH,AP-MSD04GIA-1HTM,MEM CARD MICROSDHC 4GB UHS MLC,"APACER TECHNOLOGY, INC.",Tray,Lead time,12 Weeks,,1,1,,"{""Memory Type"":"" microSDHC"","" Memory Size"":"" 4GB"","" Speed"":"" Class 10"","" UHS Class 3"","" Technology"":"" MLC"","" Operating Temperature"":"" -40C ~ 85C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 86MCG108C0CB""}",Yes,EAR99,85371000,,,
307,,Wireless & Memory,"Memory Cards, Modules",FLASH,AP-ISD008GIA-1GTM,MEMORY CARD SDHC 8GB MLC,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Type"":"" SDHC"","" Memory Size"":"" 8GB"","" Speed"":"" -"","" Technology"":"" MLC"","" Operating Temperature"":"" -40C ~ 85C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 86BDG108C0BB""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/Card/SD/Online%20version%20Datasheets/EDM_ISD_H1-M.pdf,,
308,,Wireless & Memory,"Memory Cards, Modules",FLASH,AP-MSD08GCA-1HTM,MEM CARD MICROSDHC 8GB UHS MLC,"APACER TECHNOLOGY, INC.",Tray,Lead time,12 Weeks,,1,1,,"{""Memory Type"":"" microSDHC"","" Memory Size"":"" 8GB"","" Speed"":"" Class 10"","" UHS Class 3"","" Technology"":"" MLC"","" Operating Temperature"":"" -25C ~ 85C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1""}",Yes,EAR99,85371000,,,
309,,Wireless & Memory,"Memory Cards, Modules",FLASH,AP-ISD004GCA-2HTM,MEMORY CARD SD 4GB UHS MLC,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Type"":"" SD"","" Memory Size"":"" 4GB"","" Speed"":"" Class 10"","" UHS Class 1"","" Technology"":"" MLC"","" Operating Temperature"":"" -25C ~ 85C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Standard Package"":"" 1"","" Other Names"":"" 86BDG10850CB""}",Yes,EAR99,85371000,,,
310,,Wireless & Memory,"Memory Cards, Modules",FLASH,AP-MSD08GCA-1GTM,MEMORY CARD MICROSDHC 8GB MLC,"APACER TECHNOLOGY, INC.",Tray,Lead time,12 Weeks,,1,1,,"{""Memory Type"":"" microSDHC"","" Memory Size"":"" 8GB"","" Speed"":"" -"","" Technology"":"" MLC"","" Operating Temperature"":"" -25C ~ 85C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 86MDG10830BB""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/Card/microSD/microSDHC%20H1-M/Updated%20Datasheets%20for%20online%20posting/Industrial-microSDHC_H1-M_20151216.pdf,,
311,,Wireless & Memory,"Memory Cards, Modules",DRAM,75.A83CG.G040B,DDR3-1333 2GB 256X8 SODIMM,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Type"":"" DDR3 SDRAM"","" Memory Size"":"" 2GB"","" Speed"":"" 1333Gb/s"","" Package / Case"":"" 204-SODIMM"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-75A83CGG040B""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/DRAM/75.A83CG.G040B%20DDR3%20SODIMM%2010600-9%20256x8%202GB%20SA-F%20Indus.%20HF.pdf,,
312,,Wireless & Memory,"Memory Cards, Modules",DRAM,D21.11134S.001,DDR3-1066 2GB IND SODIMM,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Type"":"" DDR3 SDRAM"","" Memory Size"":"" 2GB"","" Speed"":"" 1066Gb/s"","" Package / Case"":"" 204-SODIMM"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-D2111134S001""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/DRAM/D21%2011134S%20001%20DDR3%20SODIMM%208500-7%20256x8%202GB%20SA-F%20Indus%20%20HF.pdf,,
313,,Wireless & Memory,"Memory Cards, Modules",DRAM,75.A83E2.G030B,DDR3-1600 IND 2GB SODIMM,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Type"":"" DDR3 SDRAM"","" Memory Size"":"" 2GB"","" Speed"":"" 16Gb/s"","" Package / Case"":"" 204-SODIMM"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-75A83E2G030B""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/DRAM/75.A83E2.G030B%20DDR3%20SODIMM%2012800-11%20256x8%202GB%20SA-F%20Indus.%201.35V%20HF.pdf,,
314,,Wireless & Memory,"Memory Cards, Modules",DRAM,75.A73AR.G100C,DDR2-667 1GB 128X8 SODIMM,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Type"":"" DDR2 SDRAM"","" Memory Size"":"" 2GB"","" Speed"":"" 667Mb/s"","" Package / Case"":"" 200-SODIMM"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-75A73ARG100C""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/DRAM/75.A73AR.G100C%20DDR2%20SODIMM%205300-5%20128x8%202GB%20SA-J%20Indus.%20G.pdf,,
315,,Wireless & Memory,"Memory Cards, Modules",DRAM,78.B1GM4.4020B,DDR4 4GB SDRAM UDIMM,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Type"":"" DDR4 SDRAM"","" Memory Size"":"" 4GB"","" Speed"":"" 2133Gb/s"","" Package / Case"":"" 288-UDIMM"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-78B1GM44020B""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/DRAM/78.B1GM4.4020B%20DDR4%20ECC%20DIMM%2017000-15%20512x8%204GB%20SA%20HF.pdf,,
316,,Wireless & Memory,"Memory Cards, Modules",DRAM,78.B2GCF.4020B,DDR3 1333 4GB ECC SODIMM,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Type"":"" DDR3 SDRAM"","" Memory Size"":"" 4GB"","" Speed"":"" 1333Gb/s"","" Package / Case"":"" 204-SODIMM"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-78B2GCF4020B""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/DRAM/78.B2GCF.4020B%20DDR3%20ECC%20SODIMM%2010600-9%20256x8%204GB%20SA%20HF.pdf,,
317,,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,AP32GAH121C,USB FLASH DRIVE 32GB USB 2.0,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Size"":"" 32GB"","" Memory Type"":"" -"","" Type"":"" USB 20"","" Speed - Read"":"" -"","" Speed - Write"":"" -"","" Operating Temperature"":"" 0C ~ 60C"","" Size / Dimension"":"" 3285mm L x 1700mm W x 550mm H"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/USB/Drive/Consumer_USB2.0/Consumer_USB_AH121.pdf,,
318,,Wireless & Memory,"Memory Cards, Modules","Solid State Drives (SSDs), Hard Disk Drives (HDDs)",AP-UM001GT13ES-2T,USB DISK MODULE SLC 90D 1GB EXTE,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Size"":"" 1GB"","" Memory Type"":"" FLASH - NAND (SLC)"","" Form Factor"":"" Disk-On-Module"","" eUSB"","" Speed - Read"":"" 32MB/s"","" Speed - Write"":"" 19MB/s"","" Voltage - Supply"":"" 5V"","" Type"":"" -"","" Current - Max"":"" -"","" Operating Temperature"":"" -40C ~ 85C"","" Size / Dimension"":"" 2880mm x 2665mm x 1050mm"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,,,
