Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
13,https://www.digikey.com/Renders/Alliance%20Memory%20Renders/1450;54TFBGA-8x8;B;54.jpg,Wireless & Memory,Memory IC,DRAM,AS4C8M16SA-7BCN,IC DRAM 128MBIT PARALLEL 54TFBGA,"ALLIANCE MEMORY, INC.",Tray,Lead time,14 Weeks,,348,348,,"{""Memory Type"":"" Volatile"","" Memory Format"":"" DRAM"","" Technology"":"" SDRAM"","" Memory Size"":"" 128Mb (8M x 16)"","" Memory Interface"":"" Parallel"","" Clock Frequency"":"" 143MHz"","" Write Cycle Time - Word"","" Page"":"" 14ns"","" Access Time"":"" 54ns"","" Voltage - Supply"":"" 3V ~ 36V"","" Operating Temperature"":"" 0C ~ 70C (TA)"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 54-TFBGA"","" Supplier Device Package"":"" 54-TFBGA (8x8)"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 348"","" Other Names"":"" 1450-1268""}",Yes,EAR99,85423100,https://www.alliancememory.com/wp-content/uploads/pdf/dram/128M-AS4C8M16SA.pdf,,
14,https://www.digikey.com/Renders/Alliance%20Memory%20Renders/1450;54TFBGA-8x8;B;54.jpg,Wireless & Memory,Memory IC,DRAM,AS4C4M16SA-6BAN,IC DRAM 64MBIT PARALLEL 54TFBGA,"ALLIANCE MEMORY, INC.",Tray,Lead time,14 Weeks,,348,348,,"{""Memory Type"":"" Volatile"","" Memory Format"":"" DRAM"","" Technology"":"" SDRAM"","" Memory Size"":"" 64Mb (4M x 16)"","" Memory Interface"":"" Parallel"","" Clock Frequency"":"" 166MHz"","" Write Cycle Time - Word"","" Page"":"" 2ns"","" Access Time"":"" 54ns"","" Voltage - Supply"":"" 3V ~ 36V"","" Operating Temperature"":"" -40C ~ 105C (TA)"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 54-TFBGA"","" Supplier Device Package"":"" 54-TFBGA (8x8)"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 348"","" Other Names"":"" 1450-1256""}",Yes,EAR99,85423100,https://www.alliancememory.com/wp-content/uploads/pdf/dram/64M-AS4C4M16SA-Automotive_v3.0_March%202015.pdf,,Complete Automotive Temperature DRAM Portfolio
15,https://www.digikey.com/Renders/Alliance%20Memory%20Renders/1450;%2032SOP;%20S;%2032.jpg,Wireless & Memory,Memory IC,SRAM,AS6C4008-55SIN,IC SRAM 4MBIT PARALLEL 32SOP,"ALLIANCE MEMORY, INC.",Tube,Lead time,14 Weeks,,72,72,,"{""Memory Type"":"" Volatile"","" Memory Format"":"" SRAM"","" Technology"":"" SRAM - Asynchronous"","" Memory Size"":"" 4Mb (512K x 8)"","" Memory Interface"":"" Parallel"","" Write Cycle Time - Word"","" Page"":"" 55ns"","" Access Time"":"" 55ns"","" Voltage - Supply"":"" 27V ~ 55V"","" Operating Temperature"":"" -40C ~ 85C (TA)"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 32-SOIC (0445"""","" 1130mm Width)"","" Supplier Device Package"":"" 32-SOP"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 72"","" Other Names"":"" 1450-1028""}",Yes,EAR99,85423100,https://www.alliancememory.com/wp-content/uploads/pdf/AS6C4008.pdf,,
16,https://www.digikey.com/Renders/Alliance%20Memory%20Renders/1450;%2032sTSOP%20I-8x13.4;%20T;%2032.jpg,Wireless & Memory,Memory IC,SRAM,AS6C4008-55STIN,IC SRAM 4MBIT PARALLEL 32STSOP,"ALLIANCE MEMORY, INC.",Tray,Lead time,14 Weeks,,234,234,,"{""Memory Type"":"" Volatile"","" Memory Format"":"" SRAM"","" Technology"":"" SRAM - Asynchronous"","" Memory Size"":"" 4Mb (512K x 8)"","" Memory Interface"":"" Parallel"","" Write Cycle Time - Word"","" Page"":"" 55ns"","" Access Time"":"" 55ns"","" Voltage - Supply"":"" 27V ~ 55V"","" Operating Temperature"":"" -40C ~ 85C (TA)"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 32-LFSOP (0465"""","" 1180mm Width)"","" Supplier Device Package"":"" 32-sTSOP"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 234"","" Other Names"":"" 1450-1029""}",Yes,EAR99,85423100,https://www.alliancememory.com/wp-content/uploads/pdf/AS6C4008.pdf,,
17,https://www.digikey.com/Renders/Cypress%20Semi%20Renders/32-TSOP.jpg,Wireless & Memory,Memory IC,SRAM,AS6C4008-55ZIN,IC SRAM 4MBIT PARALLEL 32TSOP II,"ALLIANCE MEMORY, INC.",Tray,Lead time,14 Weeks,,117,117,,"{""Memory Type"":"" Volatile"","" Memory Format"":"" SRAM"","" Technology"":"" SRAM - Asynchronous"","" Memory Size"":"" 4Mb (512K x 8)"","" Memory Interface"":"" Parallel"","" Write Cycle Time - Word"","" Page"":"" 55ns"","" Access Time"":"" 55ns"","" Voltage - Supply"":"" 27V ~ 55V"","" Operating Temperature"":"" -40C ~ 85C (TA)"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 32-SOIC (0400"""","" 1016mm Width)"","" Supplier Device Package"":"" 32-TSOP II"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 117"","" Other Names"":"" 1450-1031""}",Yes,EAR99,85423100,https://www.alliancememory.com/wp-content/uploads/pdf/AS6C4008.pdf,,
18,https://www.digikey.com/Renders/Alliance%20Memory%20Renders/1450;90TFBGA-8x13;B;90.jpg,Wireless & Memory,Memory IC,DRAM,AS4C4M32S-7BCN,IC DRAM 128MBIT PARALLEL 90TFBGA,"ALLIANCE MEMORY, INC.",Tray,Lead time,14 Weeks,,190,190,,"{""Memory Type"":"" Volatile"","" Memory Format"":"" DRAM"","" Technology"":"" SDRAM"","" Memory Size"":"" 128Mb (4M x 32)"","" Memory Interface"":"" Parallel"","" Clock Frequency"":"" 143MHz"","" Write Cycle Time - Word"","" Page"":"" 2ns"","" Access Time"":"" 54ns"","" Voltage - Supply"":"" 3V ~ 36V"","" Operating Temperature"":"" 0C ~ 70C (TA)"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 90-TFBGA"","" Supplier Device Package"":"" 90-TFBGA (8x13)"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 190"","" Other Names"":"" 1450-1010""}",Yes,EAR99,85423100,https://www.alliancememory.com/wp-content/uploads/pdf/dram/128M-AS4C4M32S-TFBGA_V3.0.pdf,,High-Speed CMOS SDRAMs
19,https://www.digikey.com/Renders/Numonyx%20-%20Intel%20Renders/56-TSOP.jpg,Wireless & Memory,Memory IC,FLASH,JS28F128J3F75A,IC FLASH 128MBIT PARALLEL 56TSOP,"ALLIANCE MEMORY, INC.",Tray,Lead time,12 Weeks,,96,96,,"{""Memory Type"":"" Non-Volatile"","" Memory Format"":"" FLASH"","" Technology"":"" FLASH - NOR"","" Memory Size"":"" 128Mb (16M x 8"","" 8M x 16)"","" Memory Interface"":"" Parallel"","" Write Cycle Time - Word"","" Page"":"" 75ns"","" Access Time"":"" 75ns"","" Voltage - Supply"":"" 27V ~ 36V"","" Operating Temperature"":"" -40C ~ 85C (TA)"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 56-TFSOP (0724"""","" 1840mm Width)"","" Supplier Device Package"":"" 56-TSOP"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 96"","" Other Names"":"" 1450-JS28F128J3F75A""}",Yes,EAR99,85423100,https://www.alliancememory.com/wp-content/uploads/pdf/flash/Datasheet/J3_Series_datasheet.pdf,,
20,https://www.digikey.com/Renders/Alliance%20Memory%20Renders/1450;%2032PDIP-600;%20P;%2032.jpg,Wireless & Memory,Memory IC,SRAM,AS6C4008-55PCN,IC SRAM 4MBIT PARALLEL 32DIP,"ALLIANCE MEMORY, INC.",Tube,Lead time,14 Weeks,,13,13,,"{""Memory Type"":"" Volatile"","" Memory Format"":"" SRAM"","" Technology"":"" SRAM - Asynchronous"","" Memory Size"":"" 4Mb (512K x 8)"","" Memory Interface"":"" Parallel"","" Write Cycle Time - Word"","" Page"":"" 55ns"","" Access Time"":"" 55ns"","" Voltage - Supply"":"" 27V ~ 55V"","" Operating Temperature"":"" 0C ~ 70C (TA)"","" Mounting Type"":"" Through Hole"","" Package / Case"":"" 32-DIP (0600"""","" 1524mm)"","" Supplier Device Package"":"" 32-PDIP"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 13"","" Other Names"":"" 1450-1027""}",Yes,EAR99,85423100,https://www.alliancememory.com/wp-content/uploads/pdf/AS6C4008.pdf,,
21,https://www.digikey.com/Photos/Alliance Memory Photos/JS28F640J3F75A.jpg,Wireless & Memory,Memory IC,FLASH,JS28F640J3F75A,IC FLASH 64MBIT PARALLEL 56TSOP,"ALLIANCE MEMORY, INC.",Tray,Lead time,12 Weeks,,96,96,,"{""Memory Type"":"" Non-Volatile"","" Memory Format"":"" FLASH"","" Technology"":"" FLASH - NOR"","" Memory Size"":"" 64Mb (4M x 16"","" 8M x 8)"","" Memory Interface"":"" Parallel"","" Write Cycle Time - Word"","" Page"":"" 75ns"","" Access Time"":"" 75ns"","" Voltage - Supply"":"" 27V ~ 36V"","" Operating Temperature"":"" -40C ~ 85C (TA)"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 56-TFSOP (0724"""","" 1840mm Width)"","" Supplier Device Package"":"" 56-TSOP"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 96"","" Other Names"":"" 1450-JS28F640J3F75A""}",Yes,EAR99,85423100,https://www.alliancememory.com/wp-content/uploads/pdf/flash/Datasheet/J3_Series_datasheet.pdf,,
22,https://www.digikey.com/Renders/Alliance%20Memory%20Renders/1450;54TFBGA-8x8;B;54.jpg,Wireless & Memory,Memory IC,DRAM,AS4C16M16SA-6BIN,IC DRAM 256MBIT PARALLEL 54TFBGA,"ALLIANCE MEMORY, INC.",Tray,Lead time,14 Weeks,,348,348,,"{""Memory Type"":"" Volatile"","" Memory Format"":"" DRAM"","" Technology"":"" SDRAM"","" Memory Size"":"" 256Mb (16M x 16)"","" Memory Interface"":"" Parallel"","" Clock Frequency"":"" 166MHz"","" Write Cycle Time - Word"","" Page"":"" 12ns"","" Access Time"":"" 5ns"","" Voltage - Supply"":"" 3V ~ 36V"","" Operating Temperature"":"" -40C ~ 85C (TA)"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 54-TFBGA"","" Supplier Device Package"":"" 54-TFBGA (8x8)"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 348"","" Other Names"":"" 1450-1250""}",Yes,EAR99,85423100,https://www.alliancememory.com/wp-content/uploads/pdf/dram/256Mb-AS4C16M16SA-C&I_V3.0_March%202015.pdf,,
23,https://www.digikey.com/Renders/Alliance%20Memory%20Renders/1450;%2086TSOPII;%20T;%2086.jpg,Wireless & Memory,Memory IC,DRAM,AS4C4M32SA-6TIN,IC DRAM 128MBIT PAR 86TSOP II,"ALLIANCE MEMORY, INC.",Tray,Lead time,14 Weeks,,108,108,,"{""Memory Type"":"" Volatile"","" Memory Format"":"" DRAM"","" Technology"":"" SDRAM"","" Memory Size"":"" 128Mb (4M x 32)"","" Memory Interface"":"" Parallel"","" Clock Frequency"":"" 166MHz"","" Write Cycle Time - Word"","" Page"":"" 2ns"","" Access Time"":"" 54ns"","" Voltage - Supply"":"" 3V ~ 36V"","" Operating Temperature"":"" -40C ~ 85C (TA)"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 86-TFSOP (0400"""","" 1016mm Width)"","" Supplier Device Package"":"" 86-TSOP II"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 108"","" Other Names"":"" 1450-1293""}",Yes,EAR99,85423100,https://www.alliancememory.com/wp-content/uploads/pdf/dram/128M_AS4C4M32SAv1.0September2015.pdf,,High-Speed CMOS SDRAMs
