Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
20,https://www.digikey.com/Photos/Schroff/24560231.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Rack Accessories,24560231,SUBRACK HORIZ EMC SS GSKT 10 PCS,NVENT SCHROFF,Bag,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Gasket"","" Seal"","" Features"":"" Gasket"","" Seal"","" For Use With/Related Products"":"" Gasket"","" Seal"","" RoHS Status"":"" Gasket"","" Seal"","" Moisture Sensitivity Level (MSL)"":"" Gasket"","" Seal"","" Standard Package"":"" Gasket"","" Seal"","" Other Names"":"" Gasket"","" Seal""}",,EAR99,90318000,http://web.schroff.de/style/catalogues/ep23/e/05_e_desktop_cases.pdf,,
21,https://www.digikey.com/Photos/Schroff/60817061.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Rack Accessories,60817061,84HP INSULATION STRIP,NVENT SCHROFF,Bag,Lead time,12 Weeks,,50,50,,"{""Accessory Type"":"" Insulation Strip"","" Features"":"" Insulation Strip"","" For Use With/Related Products"":"" Insulation Strip"","" RoHS Status"":"" Insulation Strip"","" Moisture Sensitivity Level (MSL)"":"" Insulation Strip"","" Standard Package"":"" Insulation Strip"","" Other Names"":"" Insulation Strip""}",,EAR99,90318000,,,ratiopacpro-compacpro-comptec-series-case-platforms
22,https://www.digikey.com/Photos/Schroff/24560245.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Rack Accessories,24560245,SUBRACK EMC GASKET COVER 10 PCS,NVENT SCHROFF,Bag,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Gasket"","" Seal"","" Features"":"" Gasket"","" Seal"","" For Use With/Related Products"":"" Gasket"","" Seal"","" RoHS Status"":"" Gasket"","" Seal"","" Moisture Sensitivity Level (MSL)"":"" Gasket"","" Seal"","" Standard Package"":"" Gasket"","" Seal"","" Other Names"":"" Gasket"","" Seal""}",,EAR99,90318000,,,
23,https://www.digikey.com/Photos/Schroff/20860111.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Rack Accessories,20860111,MULTIPACPRO 84HP 460MM MNTNG PLT,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Mounting Plate"","" Features"":"" Mounting Plate"","" For Use With/Related Products"":"" Mounting Plate"","" RoHS Status"":"" Mounting Plate"","" Moisture Sensitivity Level (MSL)"":"" Mounting Plate"","" Standard Package"":"" Mounting Plate"","" Other Names"":"" Mounting Plate""}",,EAR99,90318000,,,multipacPRO
24,https://www.digikey.com/photos/Schroff/24563132.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Card Racks,24563132,"SUBRACK FOR 19"" 3U 84HP 235MM",NVENT SCHROFF,Box,Lead time,12 Weeks,,1,1,,"{""Type"":"" Subrack Kit"","" Size / Dimension"":"" Subrack Kit"","" Height"":"" Subrack Kit"","" Card Size Range"":"" Subrack Kit"","" Guide Method"":"" Subrack Kit"","" Material"":"" Subrack Kit"","" RoHS Status"":"" Subrack Kit"","" Moisture Sensitivity Level (MSL)"":"" Subrack Kit"","" Standard Package"":"" Subrack Kit"","" Other Names"":"" Subrack Kit""}",Yes,EAR99,90318000,https://schroff.nvent.com/sites/g/files/hdkjer281/files/acquiadam/2020-11/7_1_Frontplatten_e.pdf,,europacPRO
25,https://www.digikey.com/Photos/Schroff/60897278.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Card Rack Accessories,60897278,PMC MEZZANINE BOARD SPACER,NVENT SCHROFF,Bag,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Hex Spacer"","" For Use With/Related Products"":"" Hex Spacer"","" RoHS Status"":"" Hex Spacer"","" Moisture Sensitivity Level (MSL)"":"" Hex Spacer"","" Standard Package"":"" Hex Spacer"","" Other Names"":"" Hex Spacer""}",,EAR99,90318000,http://web.schroff.de/webcat/subgroup/pdf/schroff_cat_39601641_main_catalog_2012_en.pdf#page=840,,
26,https://www.digikey.com/Photos/Schroff/20828128.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Handles,20828128,INPAC ACCESSORY 4U HANDLES 1 SET,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Type"":"" Instrumentation"","" Height"":"" Instrumentation"","" Length - Center to Center"":"" Instrumentation"","" Thread/Screw/Hole Size"":"" Instrumentation"","" Material"":"" Instrumentation"","" Mounting Type"":"" Instrumentation"","" RoHS Status"":"" Instrumentation"","" Moisture Sensitivity Level (MSL)"":"" Instrumentation"","" Standard Package"":"" Instrumentation"","" Other Names"":"" Instrumentation""}",,EAR99,90318000,https://schroff.pentair.com/wcsstore/ExtendedSitesCatalogAssetStore/Attachment/SchroffAttachments/Documents/6_4_inpac_e_.pdf,,
27,https://www.digikey.com/Photos/Schroff/24560246.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Rack Accessories,24560246,SUBRACK EMC GASKET COVER 100 PCS,NVENT SCHROFF,Bag,Lead time,,,1,1,,"{""Accessory Type"":"" Gasket"","" Seal"","" Features"":"" Gasket"","" Seal"","" For Use With/Related Products"":"" Gasket"","" Seal"","" RoHS Status"":"" Gasket"","" Seal"","" Moisture Sensitivity Level (MSL)"":"" Gasket"","" Seal"","" Standard Package"":"" Gasket"","" Seal"","" Other Names"":"" Gasket"","" Seal""}",,EAR99,90318000,,,
28,https://www.digikey.com/Photos/Schroff/64560080.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Card Guides,64560080,CARD GUIDE 280MM HEAVY (RED),NVENT SCHROFF,Bag,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Polybutylene Terephthalate"","" Snap-In Mount"","" 11024"" (28000mm)"","" For Use With/Related Products"":"" Polybutylene Terephthalate"","" Snap-In Mount"","" 11024"" (28000mm)"","" RoHS Status"":"" Polybutylene Terephthalate"","" Snap-In Mount"","" 11024"" (28000mm)"","" Moisture Sensitivity Level (MSL)"":"" Polybutylene Terephthalate"","" Snap-In Mount"","" 11024"" (28000mm)"","" Standard Package"":"" Polybutylene Terephthalate"","" Snap-In Mount"","" 11024"" (28000mm)"","" Other Names"":"" Polybutylene Terephthalate"","" Snap-In Mount"","" 11024"" (28000mm)""}",,EAR99,90318000,http://web.schroff.de/style/catalogues/ep23/e/05_e_desktop_cases.pdf,,
29,https://www.digikey.com/Photos/Schroff/61000007.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Rack Components,61000007,PCB SHIELD 100X160MM UL94 V-0 BK,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Type"":"" PCB Cover"","" Size / Dimension"":"" PCB Cover"","" Features"":"" PCB Cover"","" Color"":"" PCB Cover"","" Material"":"" PCB Cover"","" For Use With/Related Products"":"" PCB Cover"","" Ventilation"":"" PCB Cover"","" Shipping Info"":"" PCB Cover"","" Weight"":"" PCB Cover"","" RoHS Status"":"" PCB Cover"","" Moisture Sensitivity Level (MSL)"":"" PCB Cover"","" Standard Package"":"" PCB Cover"","" Other Names"":"" PCB Cover""}",,EAR99,90318000,http://web.schroff.de/webcat/subgroup/pdf/schroff_cat_39601641_main_catalog_2012_en.pdf#page=888,,europacPRO
30,https://www.digikey.com/Photos/Schroff/20809295.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Card Guide Accessories,20809295,HANDLE 4HP VME PLASTIC GRAY,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Handle"","" For Use With/Related Products"":"" Handle"","" RoHS Status"":"" Handle"","" Moisture Sensitivity Level (MSL)"":"" Handle"","" Standard Package"":"" Handle"","" Other Names"":"" Handle""}",Yes,EAR99,90318000,,,
31,https://www.digikey.com/Photos/Schroff/24563432.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Card Racks,24563432,"SUBRACK FOR 19"" 6U 84HP 235MM",NVENT SCHROFF,Box,Lead time,12 Weeks,,1,1,,"{""Type"":"" Subrack Kit"","" Size / Dimension"":"" Subrack Kit"","" Height"":"" Subrack Kit"","" Card Size Range"":"" Subrack Kit"","" Guide Method"":"" Subrack Kit"","" Material"":"" Subrack Kit"","" RoHS Status"":"" Subrack Kit"","" Moisture Sensitivity Level (MSL)"":"" Subrack Kit"","" Standard Package"":"" Subrack Kit"","" Other Names"":"" Subrack Kit""}",Yes,EAR99,90318000,https://schroff.nvent.com/sites/g/files/hdkjer281/files/acquiadam/2020-11/7_1_Frontplatten_e.pdf,,europacPRO
32,https://,Electromechanical Components,"Boxes, Enclosures, Racks",Rack Accessories,20827-057,KIT ANODIZE ID PLATE 1BAG=100PC,NVENT SCHROFF,Bulk,Lead time,,,1,1,,"{""Accessory Type"":"" -"","" Features"":"" -"","" For Use With/Related Products"":"" -"","" RoHS Status"":"" -"","" Moisture Sensitivity Level (MSL)"":"" -"","" Standard Package"":"" -"","" Other Names"":"" -""}",Yes,EAR99,90318000,,,
33,https://www.digikey.com/Photos/Schroff/24563144.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Card Racks,24563144,"SUBRACK FOR 19"" 3U 84HP 355MM",NVENT SCHROFF,Box,Lead time,12 Weeks,,1,1,,"{""Type"":"" Subrack Kit"","" Size / Dimension"":"" Subrack Kit"","" Height"":"" Subrack Kit"","" Card Size Range"":"" Subrack Kit"","" Guide Method"":"" Subrack Kit"","" Material"":"" Subrack Kit"","" RoHS Status"":"" Subrack Kit"","" Moisture Sensitivity Level (MSL)"":"" Subrack Kit"","" Standard Package"":"" Subrack Kit"","" Other Names"":"" Subrack Kit""}",,EAR99,90318000,https://schroff.nvent.com/sites/g/files/hdkjer281/files/acquiadam/2020-11/7_1_Frontplatten_e.pdf,,europacPRO
34,https://www.digikey.com/Photos/Schroff/24563172.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Card Racks,24563172,"SUBRACK FOR 19"" 3U 84HP 235MM",NVENT SCHROFF,Box,Lead time,12 Weeks,,1,1,,"{""Type"":"" Subrack Kit"","" Size / Dimension"":"" Subrack Kit"","" Height"":"" Subrack Kit"","" Card Size Range"":"" Subrack Kit"","" Guide Method"":"" Subrack Kit"","" Material"":"" Subrack Kit"","" RoHS Status"":"" Subrack Kit"","" Moisture Sensitivity Level (MSL)"":"" Subrack Kit"","" Standard Package"":"" Subrack Kit"","" Other Names"":"" Subrack Kit""}",Yes,EAR99,90318000,https://schroff.nvent.com/sites/g/files/hdkjer281/files/acquiadam/2020-11/7_1_Frontplatten_e.pdf,,europacPRO
35,https://www.digikey.com/photos/Schroff/24563135.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Card Racks,24563135,"SUBRACK FOR 19"" 3U 84HP 415MM",NVENT SCHROFF,Box,Lead time,12 Weeks,,1,1,,"{""Type"":"" Subrack Kit"","" Size / Dimension"":"" Subrack Kit"","" Height"":"" Subrack Kit"","" Card Size Range"":"" Subrack Kit"","" Guide Method"":"" Subrack Kit"","" Material"":"" Subrack Kit"","" RoHS Status"":"" Subrack Kit"","" Moisture Sensitivity Level (MSL)"":"" Subrack Kit"","" Standard Package"":"" Subrack Kit"","" Other Names"":"" Subrack Kit""}",,EAR99,90318000,https://schroff.nvent.com/sites/g/files/hdkjer281/files/acquiadam/2020-11/7_1_Frontplatten_e.pdf,,europacPRO
36,https://www.digikey.com/Photos/Schroff/60835022.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Card Rack Accessories,60835022,PMC MEZZANINE COVER,NVENT SCHROFF,Bag,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Cover"","" For Use With/Related Products"":"" Cover"","" RoHS Status"":"" Cover"","" Moisture Sensitivity Level (MSL)"":"" Cover"","" Standard Package"":"" Cover"","" Other Names"":"" Cover""}",Yes,EAR99,90318000,https://schroff.nvent.com/sites/g/files/hdkjer281/files/acquiadam/2020-11/7_1_Frontplatten_e.pdf,,
37,https://www.digikey.com/Photos/Schroff/34561384.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Card Rack Accessories,34561384,THREADED INSERT M2.5 84HP,NVENT SCHROFF,Bag,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Threaded Insert"","" For Use With/Related Products"":"" Threaded Insert"","" RoHS Status"":"" Threaded Insert"","" Moisture Sensitivity Level (MSL)"":"" Threaded Insert"","" Standard Package"":"" Threaded Insert"","" Other Names"":"" Threaded Insert""}",Yes,EAR99,90318000,http://web.schroff.de/style/catalogues/ep23/e/05_e_desktop_cases.pdf,,ratiopacpro-compacpro-comptec-series-case-platforms
38,https://www.digikey.com/photos/Schroff/24563133.jpg,Electromechanical Components,"Boxes, Enclosures, Racks",Card Racks,24563133,"SUBRACK FOR 19"" 3U 84HP 295MM",NVENT SCHROFF,Box,Lead time,12 Weeks,,1,1,,"{""Type"":"" Subrack Kit"","" Size / Dimension"":"" Subrack Kit"","" Height"":"" Subrack Kit"","" Card Size Range"":"" Subrack Kit"","" Guide Method"":"" Subrack Kit"","" Material"":"" Subrack Kit"","" RoHS Status"":"" Subrack Kit"","" Moisture Sensitivity Level (MSL)"":"" Subrack Kit"","" Standard Package"":"" Subrack Kit"","" Other Names"":"" Subrack Kit""}",Yes,EAR99,90318000,https://schroff.nvent.com/sites/g/files/hdkjer281/files/acquiadam/2020-11/7_1_Frontplatten_e.pdf,,europacPRO
39,https://www.digikey.com/photos/Schroff/34560584.JPG,Electromechanical Components,"Boxes, Enclosures, Racks",Card Rack Accessories,34560584,RR HORIZ RL 84HP HVY INDRCT MNT,NVENT SCHROFF,Bulk,Lead time,12 Weeks,,1,1,,"{""Accessory Type"":"" Horizontal Rail"","" For Use With/Related Products"":"" Horizontal Rail"","" RoHS Status"":"" Horizontal Rail"","" Moisture Sensitivity Level (MSL)"":"" Horizontal Rail"","" Standard Package"":"" Horizontal Rail"","" Other Names"":"" Horizontal Rail""}",Yes,EAR99,90318000,http://web.schroff.de/style/catalogues/ep23/e/05_e_desktop_cases.pdf,,
